Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00+08:00,2.183000,2.183000,2.183000,2.183000,0,0.000000,0.000000
2024-01-03 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,20,0.000000,0.000000
2024-01-04 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-01-05 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-01-08 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-01-09 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-01-10 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-01-11 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-01-12 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-01-15 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-01-16 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-01-17 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-01-18 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-01-19 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-01-22 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-01-23 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-01-24 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-01-25 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-01-26 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-01-29 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-01-30 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-01-31 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-02-01 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-02-02 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-02-05 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-02-06 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-02-07 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-02-08 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-02-09 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-02-13 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-02-14 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-02-15 00:00:00+08:00,2.134000,2.134000,2.134000,2.134000,0,0.000000,0.000000
2024-02-16 00:00:00+08:00,2.073000,2.073000,2.073000,2.073000,1000,0.000000,0.000000
2024-02-19 00:00:00+08:00,2.073000,2.073000,2.073000,2.073000,0,0.000000,0.000000
2024-02-20 00:00:00+08:00,2.077000,2.077000,2.077000,2.077000,1000,0.000000,0.000000
2024-02-21 00:00:00+08:00,2.077000,2.077000,2.077000,2.077000,0,0.000000,0.000000
2024-02-22 00:00:00+08:00,2.077000,2.077000,2.077000,2.077000,0,0.000000,0.000000
2024-02-23 00:00:00+08:00,2.077000,2.077000,2.077000,2.077000,0,0.000000,0.000000
2024-02-26 00:00:00+08:00,2.077000,2.077000,2.077000,2.077000,0,0.000000,0.000000
2024-02-27 00:00:00+08:00,2.077000,2.077000,2.077000,2.077000,0,0.000000,0.000000
2024-02-28 00:00:00+08:00,2.077000,2.077000,2.077000,2.077000,0,0.000000,0.000000
2024-02-29 00:00:00+08:00,2.121000,2.121000,2.121000,2.121000,3000,0.000000,0.000000
2024-03-01 00:00:00+08:00,2.121000,2.121000,2.121000,2.121000,0,0.000000,0.000000
2024-03-04 00:00:00+08:00,2.121000,2.121000,2.121000,2.121000,0,0.000000,0.000000
2024-03-05 00:00:00+08:00,2.130000,2.130000,2.130000,2.130000,2720,0.000000,0.000000
2024-03-06 00:00:00+08:00,2.140000,2.140000,2.140000,2.140000,3,0.000000,0.000000
2024-03-07 00:00:00+08:00,2.140000,2.140000,2.140000,2.140000,0,0.000000,0.000000
2024-03-08 00:00:00+08:00,2.082000,2.082000,2.082000,2.082000,1,0.000000,0.000000
2024-03-11 00:00:00+08:00,2.082000,2.082000,2.082000,2.082000,0,0.000000,0.000000
2024-03-12 00:00:00+08:00,2.082000,2.082000,2.082000,2.082000,0,0.000000,0.000000
2024-03-13 00:00:00+08:00,2.082000,2.082000,2.082000,2.082000,0,0.000000,0.000000
2024-03-14 00:00:00+08:00,2.082000,2.082000,2.082000,2.082000,0,0.000000,0.000000
2024-03-15 00:00:00+08:00,2.052000,2.052000,2.052000,2.052000,1,0.000000,0.000000
