Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02 00:00:00+08:00,0.230000,0.230000,0.230000,0.230000,5000,0.000000,0.000000
2024-01-03 00:00:00+08:00,0.230000,0.230000,0.230000,0.230000,0,0.000000,0.000000
2024-01-04 00:00:00+08:00,0.220000,0.230000,0.200000,0.230000,329200,0.000000,0.000000
2024-01-05 00:00:00+08:00,0.205000,0.220000,0.200000,0.220000,122100,0.000000,0.000000
2024-01-08 00:00:00+08:00,0.230000,0.230000,0.210000,0.210000,45100,0.000000,0.000000
2024-01-09 00:00:00+08:00,0.220000,0.220000,0.210000,0.210000,34500,0.000000,0.000000
2024-01-10 00:00:00+08:00,0.215000,0.215000,0.215000,0.215000,20800,0.000000,0.000000
2024-01-11 00:00:00+08:00,0.230000,0.230000,0.220000,0.220000,71400,0.000000,0.000000
2024-01-12 00:00:00+08:00,0.220000,0.225000,0.220000,0.225000,30100,0.000000,0.000000
2024-01-15 00:00:00+08:00,0.225000,0.225000,0.225000,0.225000,0,0.000000,0.000000
2024-01-16 00:00:00+08:00,0.215000,0.225000,0.210000,0.225000,45200,0.000000,0.000000
2024-01-17 00:00:00+08:00,0.225000,0.225000,0.225000,0.225000,100,0.000000,0.000000
2024-01-18 00:00:00+08:00,0.210000,0.225000,0.210000,0.225000,50100,0.000000,0.000000
2024-01-19 00:00:00+08:00,0.225000,0.230000,0.225000,0.230000,1000,0.000000,0.000000
2024-01-22 00:00:00+08:00,0.215000,0.230000,0.205000,0.230000,51000,0.000000,0.000000
2024-01-23 00:00:00+08:00,0.230000,0.230000,0.230000,0.230000,0,0.000000,0.000000
2024-01-24 00:00:00+08:00,0.230000,0.230000,0.230000,0.230000,0,0.000000,0.000000
2024-01-25 00:00:00+08:00,0.230000,0.230000,0.230000,0.230000,0,0.000000,0.000000
2024-01-26 00:00:00+08:00,0.230000,0.230000,0.230000,0.230000,0,0.000000,0.000000
2024-01-29 00:00:00+08:00,0.230000,0.230000,0.230000,0.230000,0,0.000000,0.000000
2024-01-30 00:00:00+08:00,0.230000,0.230000,0.230000,0.230000,0,0.000000,0.000000
2024-01-31 00:00:00+08:00,0.220000,0.220000,0.220000,0.220000,7700,0.000000,0.000000
2024-02-01 00:00:00+08:00,0.225000,0.230000,0.225000,0.230000,900,0.000000,0.000000
2024-02-02 00:00:00+08:00,0.230000,0.230000,0.230000,0.230000,0,0.000000,0.000000
2024-02-05 00:00:00+08:00,0.230000,0.230000,0.230000,0.230000,0,0.000000,0.000000
2024-02-06 00:00:00+08:00,0.230000,0.230000,0.230000,0.230000,0,0.000000,0.000000
2024-02-07 00:00:00+08:00,0.230000,0.235000,0.230000,0.235000,476900,0.000000,0.000000
2024-02-08 00:00:00+08:00,0.235000,0.240000,0.230000,0.240000,261400,0.000000,0.000000
2024-02-09 00:00:00+08:00,0.240000,0.240000,0.240000,0.240000,0,0.000000,0.000000
2024-02-13 00:00:00+08:00,0.240000,0.240000,0.235000,0.235000,192000,0.000000,0.000000
2024-02-14 00:00:00+08:00,0.240000,0.240000,0.240000,0.240000,3100,0.000000,0.000000
2024-02-15 00:00:00+08:00,0.240000,0.240000,0.240000,0.240000,0,0.000000,0.000000
2024-02-16 00:00:00+08:00,0.240000,0.245000,0.240000,0.245000,39100,0.000000,0.000000
2024-02-19 00:00:00+08:00,0.245000,0.245000,0.240000,0.245000,161100,0.000000,0.000000
2024-02-20 00:00:00+08:00,0.245000,0.245000,0.240000,0.245000,194400,0.000000,0.000000
2024-02-21 00:00:00+08:00,0.240000,0.245000,0.235000,0.245000,72900,0.000000,0.000000
2024-02-22 00:00:00+08:00,0.245000,0.245000,0.245000,0.245000,1200,0.000000,0.000000
2024-02-23 00:00:00+08:00,0.240000,0.245000,0.230000,0.245000,355400,0.000000,0.000000
2024-02-26 00:00:00+08:00,0.245000,0.250000,0.240000,0.245000,680900,0.000000,0.000000
2024-02-27 00:00:00+08:00,0.245000,0.250000,0.245000,0.250000,322700,0.000000,0.000000
2024-02-28 00:00:00+08:00,0.245000,0.250000,0.245000,0.250000,32500,0.000000,0.000000
2024-02-29 00:00:00+08:00,0.245000,0.250000,0.245000,0.245000,217500,0.000000,0.000000
2024-03-01 00:00:00+08:00,0.250000,0.255000,0.250000,0.250000,215500,0.000000,0.000000
2024-03-04 00:00:00+08:00,0.250000,0.255000,0.250000,0.255000,401900,0.000000,0.000000
2024-03-05 00:00:00+08:00,0.255000,0.255000,0.255000,0.255000,3500,0.000000,0.000000
2024-03-06 00:00:00+08:00,0.250000,0.255000,0.250000,0.255000,185000,0.000000,0.000000
2024-03-07 00:00:00+08:00,0.250000,0.260000,0.250000,0.255000,392600,0.000000,0.000000
2024-03-08 00:00:00+08:00,0.255000,0.260000,0.250000,0.255000,113500,0.000000,0.000000
2024-03-11 00:00:00+08:00,0.255000,0.260000,0.250000,0.260000,52400,0.000000,0.000000
2024-03-12 00:00:00+08:00,0.255000,0.255000,0.250000,0.250000,4000,0.000000,0.000000
2024-03-13 00:00:00+08:00,0.255000,0.255000,0.250000,0.250000,6500,0.000000,0.000000
2024-03-14 00:00:00+08:00,0.255000,0.255000,0.250000,0.255000,195000,0.000000,0.000000
2024-03-15 00:00:00+08:00,0.250000,0.255000,0.250000,0.255000,201800,0.000000,0.000000
